epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
20,2020-05-14,58,PB,João Pessoa,2507507,city,1451,177.48997,83,64,1,0.0441,817511,False,False
20,2020-05-13,57,PB,João Pessoa,2507507,city,1368,167.3372,52,63,1,0.0461,817511,False,False
20,2020-05-12,56,PB,João Pessoa,2507507,city,1316,160.97643,86,62,3,0.0471,817511,False,False
20,2020-05-11,55,PB,João Pessoa,2507507,city,1230,150.45669,51,59,1,0.048,817511,False,False
20,2020-05-10,54,PB,João Pessoa,2507507,city,1179,144.21824,65,58,4,0.0492,817511,False,False
19,2020-05-09,53,PB,João Pessoa,2507507,city,1114,136.26728,52,54,2,0.0485,817511,False,False
19,2020-05-08,52,PB,João Pessoa,2507507,city,1062,129.90651,80,52,1,0.049,817511,False,False
19,2020-05-07,51,PB,João Pessoa,2507507,city,982,120.12071,75,51,4,0.0519,817511,False,False
19,2020-05-06,50,PB,João Pessoa,2507507,city,907,110.94652,42,47,3,0.0518,817511,False,False
19,2020-05-05,49,PB,João Pessoa,2507507,city,865,105.80897,63,44,4,0.0509,817511,False,False
19,2020-05-04,48,PB,João Pessoa,2507507,city,802,98.10266,91,40,1,0.0499,817511,False,False
19,2020-05-03,47,PB,João Pessoa,2507507,city,711,86.97131,10,39,2,0.0549,817511,False,False
18,2020-05-02,46,PB,João Pessoa,2507507,city,701,85.74808,87,37,1,0.0528,817511,False,False
18,2020-05-01,45,PB,João Pessoa,2507507,city,614,75.10602,51,36,3,0.0586,817511,False,False
18,2020-04-30,44,PB,João Pessoa,2507507,city,563,68.86757,64,33,1,0.0586,817511,False,False
18,2020-04-29,43,PB,João Pessoa,2507507,city,499,61.03893,63,32,3,0.0641,817511,False,False
18,2020-04-28,42,PB,João Pessoa,2507507,city,436,53.33262,26,29,1,0.0665,817511,False,False
18,2020-04-27,41,PB,João Pessoa,2507507,city,410,50.15223,61,28,0,0.0683,817511,False,False
18,2020-04-26,40,PB,João Pessoa,2507507,city,349,42.69056,36,28,0,0.0802,817511,False,False
17,2020-04-25,39,PB,João Pessoa,2507507,city,313,38.28695,27,28,0,0.0895,817511,False,False
17,2020-04-24,38,PB,João Pessoa,2507507,city,286,34.98424,32,28,0,0.0979,817511,False,False
17,2020-04-23,37,PB,João Pessoa,2507507,city,254,31.06992,24,28,3,0.1102,817511,False,False
17,2020-04-22,36,PB,João Pessoa,2507507,city,230,28.13418,25,25,0,0.1087,817511,False,False
17,2020-04-21,35,PB,João Pessoa,2507507,city,205,25.07612,20,25,5,0.122,817511,False,False
17,2020-04-20,34,PB,João Pessoa,2507507,city,185,22.62966,13,20,1,0.1081,817511,False,False
17,2020-04-19,33,PB,João Pessoa,2507507,city,172,21.03947,9,19,2,0.1105,817511,False,False
16,2020-04-18,32,PB,João Pessoa,2507507,city,163,19.93857,15,17,0,0.1043,817511,False,False
16,2020-04-17,31,PB,João Pessoa,2507507,city,148,18.10373,6,17,1,0.1149,817511,False,False
16,2020-04-16,30,PB,João Pessoa,2507507,city,142,17.3698,18,16,0,0.1127,817511,False,False
16,2020-04-15,29,PB,João Pessoa,2507507,city,124,15.16799,9,16,2,0.129,817511,False,False
16,2020-04-14,28,PB,João Pessoa,2507507,city,115,14.06709,12,14,3,0.1217,817511,False,False
16,2020-04-13,27,PB,João Pessoa,2507507,city,103,12.59922,17,11,3,0.1068,817511,False,False
16,2020-04-12,26,PB,João Pessoa,2507507,city,86,10.51974,8,8,0,0.093,817511,False,False
15,2020-04-11,25,PB,João Pessoa,2507507,city,78,9.54116,14,8,1,0.1026,817511,False,False
15,2020-04-10,24,PB,João Pessoa,2507507,city,64,7.82864,5,7,0,0.1094,817511,False,False
15,2020-04-09,23,PB,João Pessoa,2507507,city,59,7.21703,19,7,3,0.1186,817511,False,False
15,2020-04-08,22,PB,João Pessoa,2507507,city,40,4.8929,10,4,2,0.1,817511,False,False
15,2020-04-07,21,PB,João Pessoa,2507507,city,30,3.66968,3,2,0,0.0667,817511,False,False
15,2020-04-06,20,PB,João Pessoa,2507507,city,27,3.30271,1,2,0,0.0741,817511,False,False
15,2020-04-05,19,PB,João Pessoa,2507507,city,26,3.18039,0,2,1,0.0769,817511,False,False
14,2020-04-04,18,PB,João Pessoa,2507507,city,26,3.18039,2,1,1,0.0385,817511,False,False
14,2020-04-03,17,PB,João Pessoa,2507507,city,24,2.93574,1,0,0,0.0,817511,False,False
14,2020-04-02,16,PB,João Pessoa,2507507,city,23,2.81342,8,0,0,0.0,817511,False,False
14,2020-04-01,15,PB,João Pessoa,2507507,city,15,1.83484,2,0,0,0.0,817511,False,False
14,2020-03-31,14,PB,João Pessoa,2507507,city,13,1.59019,1,0,0,0.0,817511,False,False
14,2020-03-30,13,PB,João Pessoa,2507507,city,12,1.46787,2,0,0,0.0,817511,False,False
14,2020-03-29,12,PB,João Pessoa,2507507,city,10,1.22323,0,0,0,0.0,817511,False,False
13,2020-03-28,11,PB,João Pessoa,2507507,city,10,1.22323,3,0,0,0.0,817511,False,False
13,2020-03-27,10,PB,João Pessoa,2507507,city,7,0.85626,2,0,0,0.0,817511,False,False
13,2020-03-26,9,PB,João Pessoa,2507507,city,5,0.61161,1,0,0,0.0,817511,False,False
13,2020-03-25,8,PB,João Pessoa,2507507,city,4,0.48929,2,0,0,0.0,817511,False,False
13,2020-03-24,7,PB,João Pessoa,2507507,city,2,0.24465,1,0,0,0.0,817511,False,False
13,2020-03-23,6,PB,João Pessoa,2507507,city,1,0.12232,0,0,0,0.0,817511,False,False
13,2020-03-22,5,PB,João Pessoa,2507507,city,1,0.12232,0,0,0,0.0,817511,False,False
12,2020-03-21,4,PB,João Pessoa,2507507,city,1,0.12232,0,0,0,0.0,817511,False,False
12,2020-03-20,3,PB,João Pessoa,2507507,city,1,0.12232,0,0,0,0.0,817511,False,False
12,2020-03-19,2,PB,João Pessoa,2507507,city,1,0.12232,0,0,0,0.0,817511,False,False
12,2020-03-18,1,PB,João Pessoa,2507507,city,1,0.12232,1,0,0,0.0,817511,False,False
